latitude,longitude,country
57.1948,23.0054,Latvia
57.1948,23.0493,Latvia
57.1948,23.0933,Latvia
57.1948,23.1812,Latvia
57.1948,25.4224,Latvia
57.1948,25.4663,Latvia
57.1948,25.5103,Latvia
57.1948,25.5542,Latvia
57.1948,25.5981,Latvia
57.1948,25.6421,Latvia
57.1948,25.686,Latvia
57.1948,25.73,Latvia
57.1948,25.7739,Latvia
57.1948,25.8179,Latvia
57.1948,25.8618,Latvia
57.1948,25.9058,Latvia
57.1948,25.9497,Latvia
57.1948,25.9937,Latvia
57.1948,26.0815,Latvia
57.1948,26.1255,Latvia
57.1948,26.1694,Latvia
57.1948,26.2134,Latvia
57.1948,26.2573,Latvia
57.1948,26.3013,Latvia
57.1948,26.4331,Latvia
57.1948,26.4771,Latvia
57.1948,26.521,Latvia
57.1948,26.5649,Latvia
57.1948,26.6089,Latvia
57.1948,26.9165,Latvia
57.1948,27.0483,Latvia
57.1948,27.0923,Latvia
57.1948,27.1362,Latvia
57.1948,27.1802,Latvia
57.1948,27.312,Latvia
57.1948,27.356,Latvia
